EIC-код,total_kwh,mean_kwh,median_kwh,std_kwh,n_records,mean_price,mean_dist,cv
62Z4932099022421,152796.0,10.455453674558642,10.369168368642711,4.077958207620263,14614,5.039877103508964,2.1115991302860273,0.39003168437761804
62Z4935598443531,177108.0,12.119063911317914,11.392496585705487,4.66106665863396,14614,5.039877103508964,2.2406445723279047,0.3846061620552244
62Z4948939192262,144558.0,39.36764705882353,13.005954183065901,58.820612535213705,3672,5.076801964509803,1.7874,1.494135843255335
62Z4971310138140,192721.0,13.187423019022855,13.39894319682959,3.3848030120490216,14614,5.039877103508964,2.1115991302860273,0.25666902526493945
62Z4973549241143,172754.0,11.821130422882169,12.0,3.7092643245110546,14614,5.039877103508964,2.2406445723279047,0.3137825395556951
62Z4988166368088,61533.0,10.552735379866233,10.36128481673852,3.174841980440871,5831,5.383465886756988,1.9890199999999998,0.3008548841751697
62Z5016551205400,237233.0,16.233269467633775,16.320379909549843,4.153667780719311,14614,5.039877103508964,1.6436284412207471,0.2558737652326279
62Z5036679942884,392383.0,26.849801560147803,26.71040538136895,7.037132962305667,14614,5.039877103508964,1.68384176679896,0.262092550164342
62Z5038669404578,68665.0,4.698576707267004,4.614124872057318,1.6380828411653676,14614,5.039877103508964,2.2406445723279047,0.3486338402503558
62Z5064314448909,52940.0,3.810277817763063,3.852595022187922,2.5406144011363208,13894,5.005777752891896,2.245227334101051,0.66677930656192
62Z5087432881718,196255.0,13.429245928561652,13.12225310431705,3.4764115128444213,14614,5.039877103508964,1.5785648528807992,0.2588687057588768
62Z510430374778H,250966.0,17.172984809087176,16.81159619256819,5.590034197268258,14614,5.039877103508964,2.0967634165868345,0.325513255815044
62Z5156908732276,97970.0,6.703845627480498,6.721817801976636,2.1716593712368746,14614,5.039877103508964,2.2406445723279047,0.3239423298076522
62Z5197867294689,672737.0000000001,115.37249185388443,115.35099999999996,23.537233314329875,5831,5.383465886756988,1.97219,0.20401079092700042
62Z5227218120709,211054.0,14.441905022581087,14.688840229452818,3.546241361334127,14614,5.039877103508964,1.897093938004653,0.24555218690257907
62Z5276218736734,145354.0,9.946215957301218,10.01519753766533,2.8454472835975912,14614,5.039877103508964,1.897093938004653,0.2860834005427797
62Z5292138491045,256077.0,17.52271794169974,17.25475849011655,4.751527937120795,14614,5.039877103508964,1.68384176679896,0.271163865841459
62Z5320867133425,165518.0,11.32598877788422,11.535014820782493,3.669668801823949,14614,5.039877103508964,2.1115991302860273,0.324004276694107
62Z5360291486920,208238.0,14.249213083344738,11.979414657868986,12.426491879814732,14614,5.039877103508964,1.5475602449705763,0.8720826762243802
62Z5387901249939,220099.0,15.06083207882852,15.122571168553318,4.215706831211419,14614,5.039877103508964,1.897093938004653,0.27991194703894007
62Z5422632680702,20517.0,1.4039277405227863,1.3914108952437778,0.48246171945933625,14614,5.039877103508964,1.68384176679896,0.34365138997800554
62Z5423451602138,161888.0,27.763333904990567,28.063568132021818,8.226607322584643,5831,5.383465886756988,1.52809,0.2963119397237044
62Z544498288615D,186850.0,13.47152126892574,14.083203456777907,4.171300173784357,13870,5.018021416020187,2.090484390050469,0.309638391278507
62Z5517692082284,213983.0,14.642329273299575,14.476469935461768,4.115511319094762,14614,5.039877103508964,1.897093938004653,0.2810694420456338
62Z5520446881915,188378.0,12.89024223347475,13.204120835844254,5.307005366878483,14614,5.039877103508964,2.190487030929246,0.4117071867816951
62Z5523967416230,211895.0,14.499452579718078,13.904473298562781,4.984033876241998,14614,5.039877103508964,1.897093938004653,0.34373945146133966
62Z5544769493288,172568.0,11.808402901327494,11.926847536617844,3.2318978778276013,14614,5.039877103508964,1.6272098159299302,0.2736947498178838
62Z5611760007206,306214.0,20.953469276036678,20.78121064482955,6.648685353707877,14614,5.039877103508964,0.7857774127548925,0.3173071373584712
62Z5641732606491,397325.0,27.187970439304777,27.516124156508944,7.447788196960611,14614,5.039877103508964,1.897093938004653,0.27393689475966115
62Z5644220618430,296081.0,20.260093061447925,20.0,6.15627645565428,14614,5.039877103508964,2.190487030929246,0.3038622002861773
62Z5644272506149,182168.0,31.10792349726776,17.298415581794327,35.41462006604549,5856,4.965982834303278,1.6578070491803278,1.1384437173749635
62Z5678475791091,205377.0,17.574619202464486,18.0,6.099811853854548,11686,5.018007850655485,2.057630498887558,0.3470807409015822
62Z568600499251K,2763.0,1.951271186440678,1.6822735661385808,0.7872429453036582,1416,6.099708960169491,1.9296400000000002,0.40345132484617446
62Z568915908644K,247637.0,16.945189544272615,17.02552968883007,5.578488282139759,14614,5.039877103508964,2.190487030929246,0.3292077829855411
62Z5692449931680,29081.0,6.659262651705976,7.3518014724866765,3.659747731162594,4367,3.8219140249049692,1.63103,0.5495725161441164
62Z5700239654314,173173.0,11.849801560147803,11.44053287009503,3.5535144889919845,14614,5.039877103508964,1.68384176679896,0.2998796621998167
62Z5706564184731,151825.0,10.389010537840427,10.475130958058116,2.851298359120153,14614,5.039877103508964,1.68384176679896,0.2744533128284664
62Z573331027480C,17950.0,2.0437208243197085,1.9334075354630924,0.7866616473953788,8783,4.8117698286462485,1.34441,0.3849163927060508
62Z5771526107976,161031.0,11.01895442726153,10.989029466974436,2.8227590447265194,14614,5.039877103508964,1.897093938004653,0.25617303922619467
62Z5773779317696,228181.0,15.61386341863966,15.669179817750484,4.622515130466767,14614,5.039877103508964,2.1115991302860273,0.2960519767931657
62Z5807715983143,121865.0,23.95616276783959,24.07930080979656,5.744475514961081,5087,5.288254651590329,2.31163,0.23979113727983442
62Z5821574095639,134884.0,26.51543149203853,26.168418080235586,7.919384746493758,5087,5.288254651590329,1.42898,0.29867078530747715
62Z5838478539480,91166.0,7.784646913158569,8.1875847748063,2.867080761267016,11711,5.457068534260097,1.6969330962343097,0.36829939665223904
62Z5861103133130,224631.0,15.370945668537018,15.478284477529911,4.12729008937162,14614,5.039877103508964,1.6436284412207471,0.26851243758019533
62Z588650225523K,292559.0,20.01909128233201,18.54256350591429,8.019958913718373,14614,5.039877103508964,2.0967634165868345,0.4006155324740661
62Z5917376126498,173351.0,11.861981661420556,12.36419044887423,3.1297251935484653,14614,5.039877103508964,1.7275544128917475,0.26384505413015946
62Z5924116714640,141673.0,9.694334200082112,9.644954794430147,2.142820121044882,14614,5.039877103508964,1.6436284412207471,0.22103840004058578
62Z5944737391486,249419.0,17.06712741207062,16.8131062699832,5.894169855171658,14614,5.039877103508964,0.7857774127548925,0.3453521915470698
62Z5956494916290,1921.0,0.8893518518518518,0.8423053574988149,0.2910793677744253,2160,3.906964280888889,1.6751500000000001,0.32729382321330486
62Z5987473505748,25509.0,34.28629032258065,38.00687375577508,8.22799107775499,744,5.44732117,0.8126,0.23997904119525312
62Z5996705858655,957516.0,65.52045983303681,65.65249335814165,16.58022500145725,14614,5.039877103508964,1.68384176679896,0.2530541611537523
62Z6035944504754,38482.0,2.633228411112632,2.540407995498918,1.1464501007491394,14614,5.039877103508964,1.68384176679896,0.43537814490795496
62Z6043382821714,74414.0,12.761790430457898,13.027205200481118,3.711310816661612,5831,5.383465886756988,2.2789,0.2908142738188225
62Z6057805565288,191896.0,13.835328046142754,13.89071284768735,6.611865266733628,13870,5.002732564686374,2.193635595529921,0.47789725293698365
62Z6070434707477,315611.0,21.596482824688653,21.089342752249806,6.022816079657866,14614,5.039877103508964,1.912564885041741,0.2788794883198623
62Z6082894318884,715943.0,48.990214862460654,48.77021134912572,12.406532706699046,14614,5.039877103508964,1.68384176679896,0.2532451172449481
62Z6084896400004,71076.0,4.86355549473108,4.976876571691125,1.1378908755421773,14614,5.039877103508964,1.68384176679896,0.23396276176449685
62Z6091309944129,133263.0,9.118858628712195,7.2425410365269105,6.244944840975544,14614,5.039877103508964,1.8445819002326536,0.6848384315677764
62Z6136241721979,220362.0,15.078828520596689,15.137393527208928,4.452319856259048,14614,5.039877103508964,2.190487030929246,0.2952696126345274
62Z6153652780082,222499.0,16.041744772891132,15.42618019129898,5.001649192579376,13870,4.986526735229993,2.3523402126892576,0.3117896004075342
62Z6186862204513,226079.0,15.470028739564802,16.07899999999999,5.239796638304343,14614,5.039877103508964,1.8445819002326536,0.33870632863812944
62Z6235725021728,170920.0,11.695634323251676,11.990120607755282,2.683597187755175,14614,5.039877103508964,2.1115991302860273,0.22945289785779388
62Z6295419983830,226415.0,15.493020391405501,15.072094591913661,4.464081765026747,14614,5.039877103508964,1.6871056459559326,0.2881350215935379
62Z6308545383007,173537.0,11.874709182975229,11.819120019768304,6.342005147880737,14614,5.039877103508964,1.7760958786095522,0.5340766708605605
62Z6337618908569,182782.0,12.5073217462707,12.468929028445038,3.599685026598857,14614,5.039877103508964,1.68384176679896,0.2878062225969499
62Z6344783791424,922806.0,63.14534008485014,58.764647454360414,22.621691362092164,14614,5.039877103508964,1.912564885041741,0.3582479931487386
62Z6365807395451,216376.0,14.806076365129329,14.114580461742186,5.203677209299115,14614,5.039877103508964,1.4176984959627754,0.351455516030878
62Z6413133225959,167369.0,11.452648145613795,11.564982650897901,3.5717955437528914,14614,5.039877103508964,2.190487030929246,0.3118750788760449
62Z644025308441R,190338.0,13.024360202545504,12.955000865843703,4.052368588576156,14614,5.039877103508964,2.0967634165868345,0.3111376317574628
62Z6499995405271,262198.0,17.941562884904886,17.65522967125956,5.227850203501907,14614,5.039877103508964,1.897093938004653,0.29138209625541334
62Z6526777505245,222877.0,15.250923771725743,15.775374272836151,4.380281734899588,14614,5.039877103508964,2.190487030929246,0.2872141911180722
62Z6540712406912,114543.0,7.837895169016012,8.041536326158562,2.068128898085616,14614,5.039877103508964,1.4176984959627754,0.2638627914112882
62Z6542983815153,294490.0,20.151224852880798,18.290107683668637,8.410130445441236,14614,5.039877103508964,1.68384176679896,0.4173508313683936
62Z6571743089872,169947.0,11.629054331462982,11.723862307978031,3.0769802557107004,14614,5.039877103508964,2.1115991302860273,0.26459419381899163
62Z6605113197287,765737.0,52.39749555221021,53.12119656650866,11.418548738380528,14614,5.039877103508964,1.6436284412207471,0.2179216509881239
62Z661769289704V,59841.0,4.09477213630765,3.928501254423396,1.5032691583409052,14614,5.039877103508964,1.7509619898727247,0.36711912367764554
62Z662465333459B,201358.0,13.778431640892295,13.994188301841547,4.40400160766098,14614,5.039877103508964,2.0967634165868345,0.31963010903146416
62Z6624735969589,7033.0,1.2061395986966215,1.14690769835795,0.7966160988850869,5831,5.383465886756988,2.2789,0.6604675775058925
62Z6626544596360,150859.0,10.322909538798413,10.311122763649076,2.57552112820616,14614,5.039877103508964,1.6871056459559326,0.24949565997126338
62Z6634912359403,81111.0,13.91030697993483,13.711052222598576,4.078058449068752,5831,5.383465886756988,2.01504,0.2931681130367015
62Z6814717943705,144771.0,24.827816841022123,24.0,5.784422330669811,5831,5.383465886756988,2.2789,0.23298151294206482
62Z6960657066877,178798.0,12.234706445873819,12.477083118755793,3.171860272772279,14614,5.039877103508964,1.8445819002326536,0.25925103203779737
62Z6961364992272,283828.0,19.42165047214999,19.89902577720097,4.5956790911772565,14614,5.039877103508964,1.897093938004653,0.23662659863883911
62Z6964799374009,286508.0,19.60503626659368,19.875482427267748,5.389459149840422,14614,5.039877103508964,1.6436284412207471,0.27490176894106944
62Z6969613150684,401141.00000000006,27.44908991378131,27.823742457790253,6.675792247690316,14614,5.039877103508964,1.3683091467086357,0.24320632373092319
62Z7027336077892,296314.0,20.27603667715889,20.448229970721318,5.570644666268394,14614,5.039877103508964,1.7971016812645406,0.27474031315714514
62Z7029546479880,20855.0,1.4270562474339674,1.417742793987565,0.40980334016090747,14614,5.039877103508964,1.68384176679896,0.28716691503771286
62Z7032230667708,82686.0,5.657999178869577,5.6977952049959555,1.3853925536682221,14614,5.039877103508964,2.2406445723279047,0.2448555593366156
62Z7036676557692,203036.0,13.893253045025318,14.0,3.439780362193341,14614,5.039877103508964,1.7275544128917475,0.2475863896702727
62Z706855223975R,93065.0,15.960384153661465,16.09112541735072,4.234450353887549,5831,5.383465886756988,1.92964,0.2653100522593703
62Z7072263538637,32320.0,2.2115779389626384,2.2630559764786646,0.9741244864270721,14614,5.039877103508964,1.68384176679896,0.44046581821303316
62Z7081538064702,98645.0,16.917338363916997,17.670325474849673,4.349980727877021,5831,5.383465886756988,1.8548399999999998,0.2571315081783254
62Z7081576017171,168816.0,11.551662789106336,11.439442621165952,3.1167571920992416,14614,5.039877103508964,2.2406445723279047,0.26981026446153394
62Z7082490910138,340865.0,23.324551799644176,24.10801787086856,5.832344632122061,14614,5.039877103508964,1.6272098159299302,0.2500517344222252
62Z7083678872650,487398.0,33.351443820993566,33.531398719662825,10.988707030542708,14614,5.039877103508964,1.68384176679896,0.32948219841761994
62Z7088382629051,195340.0,13.366634733816888,13.63117353148421,3.6270302041610996,14614,5.039877103508964,1.7275544128917475,0.27134954133106537
62Z7103224563785,217008.0,14.849322567401122,15.0,4.079733685535507,14614,5.039877103508964,1.5381942993020392,0.27474207439548726
62Z7109147124378,171303.0,11.721842069248666,11.379663889219595,4.787023547701382,14614,5.039877103508964,2.1115991302860273,0.40838492102361307
62Z7119951832999,37425.0,12.677845528455284,13.658673908723587,4.888394089200941,2952,5.1649778119512195,1.97219,0.3855855538095171
62Z7125526126367,152593.0,10.441562884904886,11.001865574056316,3.4245033759494414,14614,5.039877103508964,1.8445819002326536,0.3279684673354946
62Z713390564870T,581835.0000000001,39.81353496647051,40.14556210911736,12.096528602638658,14614,5.039877103508964,1.6436284412207471,0.3038295547688972
62Z7156461265052,191331.0,13.092308745039004,12.15696404957407,4.528494022052783,14614,5.039877103508964,1.6871056459559326,0.3458896448473032
62Z717554526459O,178336.0,12.203092924592855,11.760055745787925,4.49650700800425,14614,5.039877103508964,0.7857774127548925,0.36847273357580135
62Z7178192222681,80359.0,5.498768304365677,5.604124983473624,1.2625684203063603,14614,5.039877103508964,2.2406445723279047,0.22960931438117882
62Z7198199177941,189059.0,13.560393056950222,12.08491308969534,9.616952298364344,13942,4.98531159633625,2.1743800093243437,0.7091942142071824
62Z7219337406431,246176.0,16.845216915286713,16.765278435266545,4.629971801755845,14614,5.039877103508964,1.6871056459559326,0.2748537952962917
62Z7227986894278,109050.0,18.701766420854057,17.765013475847134,7.342805803275973,5831,5.383465886756988,2.23725,0.39262632406145986
62Z7257059210435,188203.0,12.878267414807718,12.952128570993382,3.2872328837361025,14614,5.039877103508964,2.1115991302860273,0.2552542805530167
62Z7258812866213,277995.0,19.02251265909402,18.60587236834666,6.189188337444417,14614,5.039877103508964,1.912564885041741,0.325361241617341
62Z7268415982128,151712.0,10.381278226358287,10.47041775880239,2.8678240409934324,14614,5.039877103508964,2.178163515122485,0.2762496080407484
62Z7306502515032,237043.0,16.220268235938143,16.413356871877703,4.580440407812459,14614,5.039877103508964,0.7857774127548925,0.28238992975861454
62Z7401145918482,197634.0,13.523607499657862,13.564054794520548,3.652297759952454,14614,5.039877103508964,1.6272098159299302,0.2700683053722799
62Z7456298044336,979896.0,67.05186807171205,68.05862541714163,21.85157067422063,14614,5.039877103508964,1.4176984959627754,0.3258905576031133
62Z7458705390604,271470.0,18.57602299165184,18.51203178328793,5.258845249827745,14614,5.039877103508964,1.6272098159299302,0.2830985540979949
62Z7497150291839,79673.0,5.451827015190913,5.621911429833803,1.4105503469690155,14614,5.039877103508964,1.4176984959627754,0.2587298428652767
62Z7511957889375,494875.0,33.8630765019844,32.88420451853567,11.432736531003387,14614,5.039877103508964,1.68384176679896,0.3376165934106259
62Z7581112729322,865633.0,59.233132612563296,59.74078792488626,14.91140832006911,14614,5.039877103508964,1.68384176679896,0.2517410047785724
62Z7591557890876,186737.0,12.777952648145614,12.571485316152277,3.521136285336692,14614,5.039877103508964,1.68384176679896,0.2755634163230126
62Z7612261635040,170431.0,11.662173258519228,10.940537670737005,4.064011303357717,14614,5.039877103508964,1.5785648528807992,0.34847804206552613
62Z7654575712966,319196.9999999999,21.841863966059936,21.389955537249794,5.994591947110403,14614,5.039877103508964,1.912564885041741,0.2744542295669178
62Z7682329447008,221710.0,15.171068838100451,16.0,4.004518619312177,14614,5.039877103508964,2.178163515122485,0.26395758018415116
62Z771900708749Y,63685.0,10.92179729034471,10.918335172631247,2.9312634390966594,5831,5.383465886756988,1.92964,0.26838654492223635
62Z7733696342866,213573.0,14.6142739838511,13.835930300391446,5.095590650862254,14614,5.039877103508964,2.178163515122485,0.34867217191171634
62Z7757948039221,97047.0,6.640687012453811,6.746924953228977,1.7789023685523586,14614,5.039877103508964,1.4176984959627754,0.2678792668915492
62Z7764311653541,244755.0,16.747981387710414,16.032475324591086,5.5758148371742955,14614,5.039877103508964,1.7760958786095522,0.3329245900204905
62Z7766151236986,45477.0,3.1118790201176956,2.826818068562564,1.2902416423980136,14614,5.039877103508964,1.68384176679896,0.41461818857894256
62Z7776579634526,302490.0,20.698645134802245,20.893638336951078,5.062049869737922,14614,5.039877103508964,1.912564885041741,0.24455947897897445
62Z7841956124522,235998.0,16.148761461612153,16.18985592705702,4.013408120790107,14614,5.039877103508964,1.3683091467086357,0.24852730225352174
62Z7876545081062,242953.0,16.62467496920761,15.861589846359387,6.67610875219037,14614,5.039877103508964,1.6272098159299302,0.4015783024062681
62Z7878159195687,217173.0,14.860613110715752,14.994163906580862,8.023729077061999,14614,5.039877103508964,2.190487030929246,0.5399325732581124
62Z7932254060039,248035.0,16.972423703298208,17.040429406554388,4.67845477819206,14614,5.039877103508964,2.1115991302860273,0.27565036437800616
62Z7941626132802,205569.0,14.066579991788696,13.720910754408436,4.585993558199985,14614,5.039877103508964,2.1115991302860273,0.3260205082455749
62Z7973386804189,163317.0,11.175379772820582,11.430569300776778,3.6227820177100254,14614,5.039877103508964,2.190487030929246,0.3241752934894366
62Z8036354573038,163812.0,11.209251402764473,11.117689847475436,3.1268820554782373,14614,5.039877103508964,1.6871056459559326,0.2789554755375611
62Z811968840923V,160010.0,10.949089913781306,10.00969555943378,5.076765345031954,14614,5.039877103508964,2.0967634165868345,0.4636700753221485
62Z8138279652086,195411.0,13.37149308881894,13.584946812001759,3.10420516013058,14614,5.039877103508964,1.912564885041741,0.23215097517615843
62Z8150719476557,279021.0,19.092719310250445,18.740882403544276,5.581241596163166,14614,5.039877103508964,2.1115991302860273,0.29232303190917
62Z8163712471249,228944.0,15.666073628027918,15.595887744192227,3.993176983412303,14614,5.039877103508964,1.6436284412207471,0.2548932858497598
62Z8234166113338,265099.0,18.140071164636648,18.0601892248256,4.70864990970412,14614,5.039877103508964,1.912564885041741,0.2595717440669939
62Z8267336736253,262157.0,17.93875735596004,17.376746063446166,5.891325506258832,14614,5.039877103508964,1.6436284412207471,0.3284132445384505
62Z8292498523912,259098.0,17.729437525660327,17.204383223893863,6.559706912011766,14614,5.039877103508964,1.68384176679896,0.36998956692888385
62Z8388771014002,176087.0,12.04919939783769,12.030039867725684,3.2192562162246627,14614,5.039877103508964,1.3683091467086357,0.267175943391092
62Z8403052924571,258385.0,17.680648693034076,17.765653153153153,4.5254704445386285,14614,5.039877103508964,1.3683091467086357,0.2559561316503958
62Z8410886810640,444135.0,32.02126892573901,32.30242946981813,8.96421942910963,13870,5.018021416020187,0.7843386236481615,0.2799457900902891
62Z8426544240206,139909.0,23.993997599039616,22.0,9.796740364501996,5831,5.383465886756988,1.6761500000000003,0.4082996309416202
62Z8461462561806,351620.00000000006,24.060489941152323,19.648715691474333,11.73836818114544,14614,5.039877103508964,1.6436284412207471,0.487869042145667
62Z8464597395452,210218.0,14.384699603120296,14.314451543656768,3.8746148262520768,14614,5.039877103508964,2.2406445723279047,0.2693566729340392
62Z8494140974602,151307.0,10.353565074586013,10.427248095398276,3.7740275023167786,14614,5.039877103508964,2.1115991302860273,0.3645147806701435
62Z8512981217529,391381.0,26.78123716983714,27.000000000000004,6.999491382332422,14614,5.039877103508964,1.5475602449705763,0.26135802980064443
62Z8521105012164,31478.0,3.3040831321507294,3.933256893720627,4.389302207926651,9527,4.907254390473391,2.0445070788285924,1.3284478726385796
62Z8531625937985,228320.0,15.623374846038045,15.825647887099601,3.7710201563360237,14614,5.039877103508964,1.6871056459559326,0.24137039490493453
62Z8538558470324,168556.0,11.533871629943889,11.528490734869852,2.9049489795636454,14614,5.039877103508964,1.68384176679896,0.25186243377478773
62Z8541926713598,129707.0,22.244383467672783,21.991558494075782,5.466571999128731,5831,5.383465886756988,1.76339,0.2457506636258616
62Z8635999535189,3321.0,1.1535255296978117,0.776937040221649,0.8531063071167571,2879,5.3087980123376175,1.42898,0.7395643053866737
62Z8786952418585,69447.0,13.651857676430115,12.64718477926752,4.981169192351088,5087,5.288254651590329,1.76339,0.36487116335464437
62Z8834115626356,380744.0,26.05337347748734,24.461839378100592,9.208336717437035,14614,5.039877103508964,1.6436284412207471,0.35344124343029654
62Z8852704405887,163798.0,11.20829341727111,11.398170472488765,2.652225447874293,14614,5.039877103508964,1.68384176679896,0.23663062244493166
62Z8888861892130,47060.0,3.2201998084029015,2.862479332552044,2.0258731402735295,14614,5.039877103508964,2.190487030929246,0.6291141111763144
62Z8905288593120,138361.0,9.467702203366635,8.661687770440693,3.7203138260955733,14614,5.039877103508964,2.2406445723279047,0.3929479134623247
62Z8916686891448,66310.0,11.37197736237352,11.0,2.0151306347981977,5831,5.383465886756988,2.2789,0.17720142861571844
62Z8919117976790,200232.0,13.701382236211852,13.391435394882958,4.716465645675457,14614,5.039877103508964,2.178163515122485,0.34423283464132165
62Z8937841078757,237796.0,16.271794169973997,16.0,3.987578797164813,14614,5.039877103508964,0.9223425845080061,0.24506079388116947
62Z8953450714603,116388.0,7.9641439715341455,7.317127806974175,3.3647828939492954,14614,5.039877103508964,1.68384176679896,0.4224914700155944
62Z897401965339V,278770.0,19.07554399890516,19.187886792709744,5.186467904859034,14614,5.039877103508964,2.0967634165868345,0.2718909565649457
62Z8988935135957,1176.0,0.08047078144245244,0.07599737163240401,0.027979426736261366,14614,5.039877103508964,2.1115991302860273,0.3476967196630303
62Z9042463861989,127891.0,21.932944606413994,20.0,9.176212641725305,5831,5.383465886756988,0.8126,0.4183757724460694
62Z904708724460A,122180.0,16.69581852965291,16.221607811570365,5.269251981885331,7318,5.229145383552884,1.8848288343809785,0.31560309382416807
62Z9093615083372,172459.0,11.800944299986314,11.975998759359264,2.7343157976433154,14614,5.039877103508964,2.2406445723279047,0.23170313562504372
62Z9129041027294,262490.0,17.961543725195018,17.97918974902452,5.140773750527368,14614,5.039877103508964,1.7509619898727247,0.28621001786813577
62Z9163183294707,294673.0,20.16374709182975,20.246470965119563,4.931729563082088,14614,5.039877103508964,1.912564885041741,0.24458398236309958
62Z9179474926730,218202.0,14.931025044477899,15.240301401390356,4.22322989533886,14614,5.039877103508964,1.7760958786095522,0.2828492941883305
62Z918309493739N,104398.0,7.14369782400438,7.005324661274562,1.9880048037595734,14614,5.039877103508964,2.0967634165868345,0.2782879193293205
62Z9191598698031,377223.00000000006,64.69267707082834,65.00400000000002,5.896964413505906,5831,5.383465886756988,1.42898,0.09115350732896173
62Z9214767819161,146195.0,10.00376351443821,9.48228328244981,3.756195499099157,14614,5.039877103508964,1.8445819002326536,0.375478238132871
62Z9220346666198,392709.0,26.872108936636103,27.42765989280339,9.85660209657097,14614,5.039877103508964,1.3683091467086357,0.36679674527267814
62Z9278811980047,178765.0,12.232448337210894,10.71053055486403,6.940878364291312,14614,5.039877103508964,1.6436284412207471,0.5674153017411308
62Z9284707003366,616384.0,42.177637881483506,42.64844260361986,10.461687489877088,14614,5.039877103508964,1.6436284412207471,0.24803872419962844
62Z9305845228363,626456.0,42.86684001642261,43.912114092619504,10.326539856039778,14614,5.039877103508964,1.68384176679896,0.24089808934093587
62Z9342951787758,14602.0,1.0527757750540736,0.7165840973373765,0.8837804343781562,13870,4.981039790480173,1.6866746402307138,0.8394764158899484
62Z9357538842306,306103.0,20.945873819625017,21.398833267716505,5.1467074224234794,14614,5.039877103508964,1.6436284412207471,0.24571461982174866
62Z9431825219925,144899.0,24.8497684788201,24.08396296819218,7.765950538437913,5831,5.383465886756988,1.42898,0.3125160117711749
62Z945209821808O,762596.0,52.1825646640208,49.039028043604894,16.966860318139588,14614,5.039877103508964,0.7857774127548925,0.32514423979314333
62Z9487507238058,135719.0,10.302034310004554,10.286778701790459,4.271963258526907,13174,5.20788852715652,2.1969029808714136,0.41467181432101236
62Z9492255746718,113599.0,19.4819070485337,19.577629011473586,4.480829209558261,5831,5.383465886756988,1.76339,0.22999951690537965
62Z9507468441531,338186.0,23.141234432735732,23.140517126858313,6.076142786618865,14614,5.039877103508964,1.6436284412207471,0.26256779016176923
62Z9512175266041,112434.0,22.097877358490567,20.27162869675959,8.915686243648121,5088,5.3614789114150945,0.8125999999999999,0.40346346841419534
62Z9514371217440,224794.0,15.382099356781168,15.529403808165778,3.874650384228379,14614,5.039877103508964,1.68384176679896,0.25189347008867463
62Z9572466865833,791698.0,54.17394279458054,54.32126374761784,11.412715528234619,14614,5.039877103508964,1.3683091467086357,0.2106679879570502
62Z9587735590577,270071.0,18.480292869850828,18.14121688377057,5.762964604477211,14614,5.039877103508964,1.68384176679896,0.3118437919281595
62Z9613656958413,212719.0,14.555836868755987,14.801362285515957,4.3879608659322065,14614,5.039877103508964,1.5475602449705763,0.3014571340347278
62Z9628766695257,201960.0,13.819625017106883,13.632516560550519,3.742783766902148,14614,5.039877103508964,2.2406445723279047,0.2708310654065557
62Z9662014978089,215012.0,14.712741207061722,14.652318315384772,3.908933181665718,14614,5.039877103508964,2.2321933139455314,0.26568354099707364
62Z9672876874134,189569.0,12.971739427945806,12.87661328845969,4.146960070621582,14614,5.039877103508964,2.190487030929246,0.31969190359216854
62Z9732843756703,165155.0,11.301149582592036,11.646596269509619,2.521047586302168,14614,5.039877103508964,2.2406445723279047,0.22307886183415507
62Z9750093264061,132717.0,9.081497194471055,9.134350799952829,2.2972944134813185,14614,5.039877103508964,2.1115991302860273,0.25296428158122913
62Z9755185919256,286294.0,19.59039277405228,19.78107128701659,4.696045625212838,14614,5.039877103508964,2.1115991302860273,0.23971166272035183
62Z9767507424207,209403.0,14.328931161899549,14.008161656761121,4.251710765321655,14614,5.039877103508964,1.6436284412207471,0.2967221153680256
62Z9802763935791,227318.0,15.554810455727385,15.817379332972596,4.811433427681188,14614,5.039877103508964,2.190487030929246,0.3093212509002054
62Z9807667180062,133916.0,9.163541809224032,8.243344607313125,3.970925540009448,14614,5.039877103508964,2.190487030929246,0.43333959976177655
62Z9964019189968,339154.0,23.207472286848226,22.31244036913012,10.042113126860574,14614,5.039877103508964,1.68384176679896,0.4327103358236684
62Z9967272139607,31858.0,2.179964417681675,2.0997574777687955,0.7480195604855892,14614,5.039877103508964,1.8445819002326536,0.34313383944178544
62Z9972124228553,924369.0,63.25229232243055,63.34004523973253,14.682359034046595,14614,5.039877103508964,1.6436284412207471,0.23212374595378785
62Z9997819406173,266312.0,18.22307376488299,18.407077564083423,5.044007258614721,14614,5.039877103508964,1.68384176679896,0.27679234160456734
